"","id","species","nematode_count","species_code"
"2210","SL14-02","nucula",0,43
"2211","SL14-02","nucula",0,43
"2212","SL14-02","nucula",0,43
"2213","SL14-02","nucula",0,43
"2214","SL14-02","nucula",0,43
"2215","SL14-02","nucula",1,43
"2216","SL18-01","nucula",3,43
"2217","SL18-01","nucula",0,43
"2218","SL18-01","nucula",0,43
"2219","SL18-02","nucula",0,43
"2220","SL18-02","nucula",0,43
"2221","SL18-02","nucula",0,43
"2222","SL14-02-05","nucula",3,43
"2223","SL14-02-04","nucula",0,43
"2224","SL14-02-01","nucula",0,43
"2225","SL14-02-02","nucula",0,43
"2226","SL14-02-17","nucula",55,43
"2227","SL14-Galapaguera","canaliferus",4,44
"2228","SL14-Galapaguera","canaliferus",6,44
"2229","SL14-Galapaguera","canaliferus",11,44
"2230","SL14-Galapaguera","canaliferus",0,44
"2231","SL14-Galapaguera","canaliferus",0,44
"2232","SL14-Galapaguera","canaliferus",0,44
"2233","SL14-Galapaguera","canaliferus",0,44
"2234","SL14-Galapaguera","canaliferus",0,44
"2235","SL14-Galapaguera","canaliferus",0,44
"2236","SL14-Galapaguera","canaliferus",0,44
"2237","SL14-Galapaguera","canaliferus",0,44
"2238","SL14-Galapaguera","canaliferus",0,44
"2239","SL14-Galapaguera","canaliferus",0,44
"2240","SL14-Galapaguera","canaliferus",0,44
"2241","SL14-Galapaguera","canaliferus",0,44
"2242","SL14-Galapaguera","canaliferus",0,44
"2243","SL14-Galapaguera","canaliferus",0,44
"2244","SL14-Galapaguera","canaliferus",0,44
"2245","SL14-Galapaguera","canaliferus",0,44
"2246","SL14-Galapaguera","canaliferus",0,44
"2247","SL14-Galapaguera","canaliferus",1,44
"2248","SL01-08","canaliferus",1,44
"2249","SL01-08","canaliferus",1,44
"2250","SL01-08","canaliferus",1,44
"2251","SL01-08","canaliferus",3,44
"2252","SL01-08","canaliferus",0,44
"2253","SL01-08","canaliferus",0,44
"2254","SL01-08","canaliferus",0,44
"2255","SL01-08","canaliferus",0,44
"2256","SL01-08","canaliferus",0,44
"2257","SL01-08","canaliferus",0,44
"2258","SL01-08","canaliferus",0,44
"2259","SL01-08","canaliferus",0,44
"2260","SL01-08","canaliferus",0,44
"2261","SL01-08","canaliferus",0,44
"2262","SL01-08","canaliferus",0,44
"2263","SL01-08","canaliferus",0,44
"2264","SL01-08","canaliferus",0,44
"2265","SL01-08","canaliferus",0,44
"2266","SL01-08","canaliferus",0,44
"2267","SL01-08","canaliferus",0,44
"2268","SL01-08","canaliferus",0,44
"2269","SL01-08","canaliferus",0,44
"2270","SL01-08","canaliferus",0,44
"2271","SL01-08","canaliferus",0,44
"2272","SL01-08","canaliferus",0,44
"2273","SL01-08","canaliferus",0,44
"2274","SL01-08","canaliferus",0,44
"2275","SL01-08","canaliferus",0,44
"2276","SL01-08","canaliferus",0,44
"2277","SL01-08","canaliferus",0,44
"2278","PA18-02","spp13",100,45
"2279","PA18-02","spp13",1,45
"2280","PA18-02","spp13",10,45
"2281","PA18-02","spp13",2,45
"2282","PA18-02","spp13",40,45
"2283","PA18-02","spp13",12,45
"2284","PA18-02","spp13",1,45
"2285","PA18-02","spp13",100,45
"2286","PA18-02","spp13",17,45
"2287","PA18-02","spp13",90,45
"2288","PA18-02","spp13",3,45
"2289","PA18-02","spp13",0,45
"2290","PA18-02","spp13",0,45
"2291","PA18-02","spp13",0,45
"2292","PA18-02","spp13",0,45
"2293","PA18-02","spp13",0,45
"2294","PA18-02","spp13",0,45
"2295","PA18-02","spp13",0,45
"2296","PA18-02","spp13",0,45
"2297","PA18-02","spp13",0,45
"2298","PA18-02","spp13",0,45
"2299","PA18-02","spp13",0,45
"2300","PA18-02","spp13",0,45
"2301","PA18-02","spp13",0,45
"2302","PA18-02","spp13",0,45
"2303","PA18-02","spp13",0,45
"2304","PA18-02","spp13",0,45
"2305","PA18-02","spp13",6,45
"2306","PA18-02","spp13",3,45
"2307","PA18-02","spp13",4,45
"2308","PA18-02","spp13",7,45
"2309","PA18-02","spp13",1,45
"2310","PA18-02","spp13",2,45
"2311","PA18-11","spp13",0,45
"2312","PA18-11","spp13",0,45
"2313","PA18-11","spp13",0,45
"2314","PA18-11","spp13",0,45
"2315","PA18-11","spp13",0,45
"2316","PA18-11","spp13",0,45
"2317","PA18-11","spp13",0,45
"2318","PA18-11","spp13",0,45
"2319","PA18-11","spp13",0,45
"2320","PA18-11","spp13",0,45
"2321","PA18-11","spp13",0,45
"2322","PA18-11","spp13",0,45
"2323","PA18-11","spp13",0,45
"2324","PA18-11","spp13",0,45
"2325","PA18-11","spp13",0,45
"2326","PA18-11","spp13",0,45
"2327","PA18-11","spp13",0,45
"2328","PA18-16","spp13",21,45
"2329","PA18-16","spp13",24,45
"2330","PA18-16","spp13",2,45
"2331","PA18-16","spp13",32,45
"2332","PA18-16","spp13",10,45
"2333","PA18-16","spp13",4,45
"2334","PA18-16","spp13",3,45
"2335","PA18-16","spp13",1,45
"2336","PA18-16","spp13",1,45
"2337","PA18-16","spp13",0,45
"2338","PA18-16","spp13",0,45
"2339","PA18-16","spp13",0,45
"2340","PA18-16","spp13",0,45
"2341","PA18-16","spp13",0,45
"2342","PA18-16","spp13",0,45
"2343","PA18-16","spp13",0,45
"2344","PA18-16","spp13",0,45
"2345","PA18-09","spp13",70,45
"2346","PA18-09","spp13",67,45
"2347","PA18-09","spp13",80,45
"2348","PA18-09","spp13",17,45
"2349","PA18-09","spp13",13,45
"2350","PA18-09","spp13",29,45
"2351","PA18-09","spp13",80,45
"2352","PA18-09","spp13",24,45
"2353","PA18-09","spp13",16,45
"2354","PA18-09","spp13",11,45
"2355","PA18-09","spp13",18,45
"2356","PA18-09","spp13",8,45
"2357","PA18-09","spp13",38,45
"2358","PA18-09","spp13",0,45
"2359","PA18-09","spp13",0,45
"2360","PA18-09","spp13",0,45
"2361","PA18-09","spp13",0,45
"2362","PA18-09","spp13",0,45
"2363","PA18-09","spp13",0,45
"2364","PA18-09","spp13",0,45
"2365","PA18-09","spp13",0,45
"2366","PA18-09","spp13",0,45
"2367","PA18-09","spp13",0,45
"2368","PA18-09","spp13",0,45
"2369","PA18-09","spp13",0,45
"2370","PA18-09","spp13",0,45
"2371","PA18-09","spp13",0,45
"2372","PA18-09","spp13",0,45
"2373","PA18-09","spp13",0,45
"2374","PA18-09","spp13",0,45
"2375","PA18-09","spp13",0,45
"2376","PA18-09","spp13",0,45
"2377","PA18-09","spp13",0,45
"2378",NA,"spp14",4,46
"2379",NA,"spp14",9,46
"2380",NA,"spp14",1,46
"2381",NA,"spp14",1,46
"2382",NA,"spp14",1,46
"2383",NA,"spp14",2,46
"2384","CH14","spp14",0,46
"2385","CH14-02","spp14",0,46
"2386","CH14-02","spp14",0,46
"2387","CH14-05","spp14",0,46
"2388","CH14-06","spp14",0,46
"2389","CH14-07","spp14",0,46
"2390","CH14-08","spp14",0,46
"2391","CH14-09","spp14",0,46
"2392","CH14-13","spp14",0,46
"2393","CH14-14","spp14",0,46
"2394","CH14-15","spp14",0,46
"2395","GA14-04","spp15",20,47
"2396","GA14-20","spp15",1,47
"2397","GA14-02","spp15",1,47
"2398","GA14-17","spp15",21,47
"2399","GA14-15","spp15",3,47
"2400","GA14","spp15",0,47
"2401","GA14","spp15",0,47
"2402","GA14","spp15",0,47
"2403","GA14","spp15",0,47
"2404","GA14","spp15",0,47
"2405","GA14","spp15",0,47
"2406","GA14","spp15",0,47
"2407","GA14","spp15",0,47
"2408","GA14","spp15",0,47
"2409","GA14","spp15",0,47
"2410","GA14","spp15",0,47
"2411","GA14","spp15",0,47
"2412","GA14","spp15",0,47
"2413","GA14","spp15",0,47
"2414","SC-GA15","akamatus",0,7
"2415",NA,"akamatus",0,7
"2416",NA,"akamatus",0,7
"2417",NA,"akamatus",0,7
"2418",NA,"akamatus",0,7
"2419",NA,"akamatus",0,7
"2420",NA,"akamatus",0,7
"2421",NA,"akamatus",0,7
"2422",NA,"akamatus",0,7
"2423",NA,"akamatus",0,7
"2424",NA,"akamatus",0,7
"2425",NA,"akamatus",20,7
"2426",NA,"akamatus",0,7
"2427",NA,"akamatus",3,7
"2428",NA,"akamatus",0,7
"2429",NA,"akamatus",0,7
"2430",NA,"akamatus",1,7
"2431",NA,"akamatus",0,7
"2432",NA,"akamatus",0,7
"2433",NA,"akamatus",0,7
"2434",NA,"akamatus",0,7
"2435",NA,"akamatus",0,7
"2436",NA,"akamatus",0,7
"2437",NA,"akamatus",0,7
"2438",NA,"akamatus",1,7
"2439",NA,"akamatus",8,7
"2440",NA,"akamatus",0,7
"2441",NA,"akamatus",0,7
"2442",NA,"akamatus",3,7
"2443",NA,"akamatus",20,7
"2444",NA,"akamatus",0,7
"2445",NA,"akamatus",0,7
"2446",NA,"akamatus",31,7
"2447",NA,"akamatus",1,7
"2448","SC-01-GRojo1","lycodus",26,33
"2449","SC-01-GRojo1","lycodus",3,33
"2450","SC-01-GRojo1","lycodus",2,33
"2451","SC-01-GRojo1","lycodus",2,33
"2452","SC-01-GRojo1","lycodus",0,33
"2453","SC-01-GRojo1","lycodus",0,33
"2454","SC-01-GRojo1","lycodus",0,33
"2455","SC-01-GRojo1","lycodus",0,33
"2456","SC-01-GRojo1","lycodus",0,33
"2457","SC-01-GRojo1","lycodus",0,33
"2458","SC-01-GRojo1","lycodus",0,33
"2459","SC15-11","lycodus",1,33
"2460","SC15-11","lycodus",2,33
"2461","SC15-11","lycodus",2,33
"2462","SC15-11","lycodus",5,33
"2463","SC15-11","lycodus",0,33
"2464","SC15-11","lycodus",0,33
"2465","SC15-11","lycodus",0,33
"2466","SC15-11","lycodus",0,33
"2467","SC15-11","lycodus",0,33
"2468","SC15-11","lycodus",2,33
"2469","SC15-11","lycodus",0,33
"2470","SC15-11","lycodus",0,33
"2471","SC15-11","lycodus",0,33
"2472","SC15-11","lycodus",0,33
"2473","SC15-11","lycodus",4,33
"2474","SC15-11","lycodus",2,33
"2475","SC15-11","lycodus",4,33
"2476","SC15-11","lycodus",0,33
"2477","SC15-11","lycodus",0,33
"2478","SC15-11","lycodus",0,33
"2479","SC15-11","lycodus",0,33
"2480","SC-GR01","lycodus",3,33
"2481","SC-GR01","lycodus",4,33
"2482","SC-GR01","lycodus",0,33
"2483","SC-GR01","lycodus",0,33
"2484","SC-GR01","lycodus",0,33
"2485","SC-GR01","lycodus",0,33
"2486","SC-GR01","lycodus",0,33
"2487","SC-GR01","lycodus",0,33
"2488","SC-GR01","lycodus",0,33
"2489","SC-GR01","lycodus",0,33
"2490","SC-GR01","lycodus",0,33
"2491","SC-GR01","lycodus",0,33
"2492","SC-GR01","lycodus",0,33
"2493","SC15-GRojo","lycodus",3,33
"2494","SC Gemelos","lycodus",0,33
"2495","SC Gemelos","lycodus",0,33
"2496","SC Gemelos","lycodus",0,33
"2497","SC Gemelos","lycodus",0,33
"2498","SC Gemelos","lycodus",0,33
"2499","SC Gemelos","lycodus",15,33
"2500","SC Gemelos","lycodus",0,33
"2501","SC Gemelos","lycodus",0,33
"2502","SC Gemelos","lycodus",0,33
"2503","SC Gemelos","lycodus",0,33
"2504","SC Gemelos","lycodus",0,33
"2505","SC Gemelos","lycodus",0,33
"2506","SC Gemelos","lycodus",0,33
"2507","SC14-2-CuevaBellavista","lycodus",37,33
"2508","SC14-2-CuevaBellavista","lycodus",8,33
"2509","SC14-2-CuevaBellavista","lycodus",0,33
"2510","SC14-2-CuevaBellavista","lycodus",0,33
"2511","SC14-2-CuevaBellavista","lycodus",0,33
"2512","SC14-2-CuevaBellavista","lycodus",0,33
"2513","SL17-14","amastroides",2,8
"2514","SL17-14","amastroides",1,8
"2515","SL17-14","amastroides",1,8
"2516","SL17-14","amastroides",1,8
"2517","SL17-14","amastroides",1,8
"2518","SL17-14","amastroides",0,8
"2519","SL17-14","amastroides",0,8
"2520","SL17-14","amastroides",0,8
"2521","SL17-14","amastroides",0,8
"2522","SL17-14","amastroides",0,8
"2523","SL17-14","amastroides",0,8
"2524","SL17-14","amastroides",0,8
"2525","SL17-14","amastroides",0,8
"2526","SL17-14","amastroides",0,8
"2527","SL17-14","amastroides",0,8
"2528","SL17-14","amastroides",0,8
"2529","SL17-14","amastroides",0,8
"2530","SL17-14","amastroides",0,8
"2531","SL17-14","amastroides",0,8
"2532","SL17-14","amastroides",0,8
"2533","SL17-02","chemnitzioides",0,17
"2534","SL17-02","chemnitzioides",0,17
"2535","SL17-02","chemnitzioides",0,17
"2536","SL17-02","chemnitzioides",0,17
"2537","SL17-02","chemnitzioides",0,17
"2538","SL17-02","chemnitzioides",0,17
"2539","SL17-02","chemnitzioides",0,17
"2540","SL17-02","chemnitzioides",0,17
"2541","SL17-02","chemnitzioides",0,17
"2542","SL17-02","chemnitzioides",0,17
"2543","SL17-02","chemnitzioides",0,17
"2544","SL17-02","chemnitzioides",0,17
"2545","SL17-02","chemnitzioides",0,17
"2546","SL17-02","chemnitzioides",0,17
"2547","SL17-02","chemnitzioides",60,17
"2548","SL17-02","chemnitzioides",30,17
"2549","SL17-02","chemnitzioides",4,17
"2550","SL17-02","chemnitzioides",2,17
"2551","SL17-02","chemnitzioides",3,17
"2552","SL17-02","chemnitzioides",6,17
"2553","SL17-02","chemnitzioides",0,17
"2554","SL17-02","chemnitzioides",0,17
"2555","SL17-02","chemnitzioides",0,17
"2556","SL17-02","chemnitzioides",0,17
"2557","SL17-02","chemnitzioides",0,17
"2558","SL17-02","chemnitzioides",0,17
"2559","SL17-02","chemnitzioides",0,17
"2560","SL17-02","chemnitzioides",0,17
"2561","SL17-02","chemnitzioides",0,17
"2562","SL17-02","chemnitzioides",0,17
"2563","SL05-04","chemnitzioides",0,17
"2564","SL05-04","chemnitzioides",0,17
"2565","SL05-04","chemnitzioides",0,17
"2566","SL05-04","chemnitzioides",0,17
"2567","SL05-04","chemnitzioides",0,17
"2568","SL05-04","chemnitzioides",0,17
"2569","SL05-04","chemnitzioides",0,17
"2570","SL05-04","chemnitzioides",0,17
"2571","SL05-04","chemnitzioides",0,17
"2572","SL05-04","chemnitzioides",0,17
"2573","SL05-04","chemnitzioides",0,17
"2574","SL05-04","chemnitzioides",0,17
"2575","SL05-04","chemnitzioides",0,17
"2576","SL05-04","chemnitzioides",0,17
"2577","SL-05-01","chemnitzioides",3,17
"2578","SL-05-01","chemnitzioides",2,17
"2579","SL-05-01","chemnitzioides",6,17
"2580","SL-05-01","chemnitzioides",0,17
"2581","SL-05-01","chemnitzioides",0,17
"2582","SL-05-01","chemnitzioides",0,17
"2583","SL-05-01","chemnitzioides",0,17
"2584","SL-05-01","chemnitzioides",0,17
"2585","SL-05-01","chemnitzioides",0,17
"2586","SL-05-01","chemnitzioides",0,17
"2587","SL-05-01","chemnitzioides",0,17
"2588","SL-05-01","chemnitzioides",0,17
"2589","SL-05-01","chemnitzioides",0,17
"2590","SL-05-01","chemnitzioides",0,17
"2591","SL-05-01","chemnitzioides",0,17
"2592","SL-05-01","chemnitzioides",0,17
"2593","SL-05-01","chemnitzioides",0,17
"2594","SL-05-01","chemnitzioides",0,17
"2595","SL-05-01","chemnitzioides",0,17
"2596","SL-05-01","chemnitzioides",0,17
"2597","SL-05-01","chemnitzioides",0,17
"2598","SL-05-01","chemnitzioides",0,17
"2599","SL-05-01","chemnitzioides",0,17
"2600","SL-05-01","chemnitzioides",0,17
"2601","SL-05-01","chemnitzioides",0,17
"2602","SL-05-01","chemnitzioides",0,17
"2603","SL-05-01","chemnitzioides",0,17
"2604","SL-05-01","chemnitzioides",0,17
"2605","SL-05-01","chemnitzioides",0,17
"2606","SL-05-01","chemnitzioides",0,17
"2607","SL-05-01","chemnitzioides",0,17
"2608","SL-05-01","chemnitzioides",0,17
"2609","SL-05-01","chemnitzioides",0,17
"2610","SL-05-01","chemnitzioides",0,17
"2611","SL-05-01","chemnitzioides",0,17
"2612","SL-05-01","chemnitzioides",0,17
"2613","SL-05-01","chemnitzioides",0,17
"2614","SL-05-01","chemnitzioides",0,17
"2615","SL-05-01","chemnitzioides",0,17
"2616","SL-05-01","chemnitzioides",0,17
"2617","SL-05-01","chemnitzioides",0,17
"2618","SL-05-01","chemnitzioides",0,17
"2619","SL-05-01","chemnitzioides",0,17
"2620","SL-05-01","chemnitzioides",0,17
"2621","SL-05-01","chemnitzioides",0,17
"2622","SL19-03","eschariferus",1,10
"2623","SL19-03","eschariferus",0,10
"2624","SL19-03","eschariferus",0,10
"2625","SL19-03","eschariferus",0,10
"2626","SL19-03","eschariferus",0,10
"2627","SL19-03","eschariferus",0,10
"2628","SL19-03","eschariferus",0,10
"2629","sl19-9","eschariferus",1,10
"2630","sl19-9","eschariferus",30,10
"2631","sl19-9","eschariferus",29,10
"2632","sl19-9","eschariferus",0,10
"2633","sl19-9","eschariferus",0,10
"2634","sl19-9","eschariferus",0,10
"2635","sl19-9","eschariferus",0,10
"2636","sl19-9","eschariferus",3,10
"2637","sl19-9","eschariferus",2,10
"2638","sl19-9","eschariferus",21,10
"2639","sl19-9","eschariferus",0,10
"2640","sl19-9","eschariferus",0,10
"2641","sl19-9","eschariferus",0,10
"2642","sl19-9","eschariferus",0,10
"2643","sl19-9","eschariferus",0,10
"2644","sl19-9","eschariferus",0,10
"2645","sl19-9","eschariferus",0,10
"2646","SL05-02","perspectivus",4,14
"2647","SL05-02","perspectivus",7,14
"2648","SL05-02","perspectivus",0,14
"2649","SL05-02","perspectivus",0,14
"2650","SL05-02","perspectivus",0,14
"2651","SL05-02","perspectivus",0,14
"2652","SL05-02","perspectivus",0,14
"2653","SL05-02","perspectivus",0,14
"2654","SL05-02","perspectivus",0,14
"2655","SL05-02","perspectivus",0,14
"2656","SL05-02","perspectivus",0,14
"2657","SL05-02","perspectivus",0,14
"2658","SL05-02","perspectivus",0,14
"2659","SL05-02","perspectivus",0,14
"2660","SL05-02","perspectivus",25,14
"2661","SL05-01","perspectivus",5,14
"2662","SL05-01","perspectivus",2,14
"2663","SL05-01","perspectivus",1,14
"2664","SL05-01","perspectivus",2,14
"2665","SL05-01","perspectivus",1,14
"2666","SL05-01","perspectivus",3,14
"2667","SL05-01","perspectivus",3,14
"2668","SL05-01","perspectivus",18,14
"2669","SL05-01","perspectivus",30,14
"2670","SL05-01","perspectivus",2,14
"2671","SL05-01","perspectivus",20,14
"2672","SL05-01","perspectivus",0,14
"2673","SL05-01","perspectivus",0,14
"2674","SL05-01","perspectivus",0,14
"2675","SL05-01","perspectivus",0,14
"2676","SL05-01","perspectivus",0,14
"2677","SL05-01","perspectivus",0,14
"2678","SL05-01","perspectivus",0,14
"2679","SL05-01","perspectivus",0,14
"2680","SL05-01","perspectivus",0,14
"2681","SL05-01","perspectivus",0,14
"2682","SL05-01","perspectivus",0,14
"2683","SN19-34","tortuganus",6,38
"2684","SN19-34","tortuganus",2,38
"2685","SN19-34","tortuganus",8,38
"2686","SN19-34","tortuganus",6,38
"2687","SN19-34","tortuganus",3,38
"2688","SN19-34","tortuganus",0,38
"2689","SN19-34","tortuganus",0,38
"2690","SN19-34","tortuganus",0,38
"2691","SN19-34","tortuganus",0,38
"2692","SN19-34","tortuganus",0,38
"2693","SN19-34","tortuganus",0,38
"2694","SN19-34","tortuganus",0,38
"2695","SN19-35","tortuganus",0,38
"2696","SN19-35","tortuganus",0,38
"2697","SN19-35","tortuganus",0,38
"2698","SN19-35","tortuganus",0,38
"2699","SN19-35","tortuganus",0,38
"2700","FL14-06","nux",2,25
"2701","FL14-06","nux",2,25
"2702","FL14-06","nux",1,25
"2703","FL14-06","nux",1,25
"2704","FL14-06","nux",0,25
"2705","FL14-06","nux",0,25
"2706","FL14-06","nux",0,25
"2707","FL14-06","nux",0,25
"2708","FL14-06","nux",0,25
"2709","FL14-06","nux",0,25
"2710","FL14-06","nux",0,25
"2711","FL14-06","nux",0,25
"2712","FL14-06","nux",0,25
"2713","FL14-06","nux",0,25
"2714","FL14-06","nux",0,25
"2715","FL18-02","nux",20,25
"2716","FL18-02","nux",10,25
"2717","FL18-02","nux",1,25
"2718","FL18-02","nux",24,25
"2719","FL18-02","nux",1,25
"2720","FL18-02","nux",2,25
"2721","FL18-02","nux",4,25
"2722","FL18-02","nux",23,25
"2723","FL18-02","nux",2,25
"2724","FL18-02","nux",1,25
"2725","FL18-02","nux",0,25
"2726","FL18-02","nux",0,25
"2727","FL18-02","nux",0,25
"2728","FL18-02","nux",0,25
"2729","FL18-02","nux",0,25
"2730","FL18-02","nux",0,25
"2731","FL18-02","nux",0,25
"2732","FL18-02","nux",0,25
"2733","FL18-02","nux",0,25
"2734","FL18-02","nux",0,25
"2735","FL18-02","nux",0,25
"2736","FL18-02","nux",0,25
"2737","FL18-02","nux",0,25
"2738","FL18-02","nux",0,25
"2739","FL18-02","nux",0,25
"2740","FL18-02","nux",0,25
"2741","FL18-02","nux",0,25
"2742","FL18-02","nux",0,25
"2743","FL18-02","nux",0,25
"2744","FL18-02","nux",0,25
"2745","FL18-02","nux",0,25
"2746","FL18-02","nux",0,25
"2747","FL18-02","nux",0,25
"2748","FL18-02","nux",0,25
"2749","FL18-02","nux",0,25
"2750","FL18-02","nux",0,25
"2751","FL18-02","nux",0,25
"2752","FL18-02","nux",0,25
"2753","FL18-02","nux",0,25
"2754","FL18-02","nux",0,25
"2755","FL18-02","nux",0,25
"2756","FL18-02","nux",0,25
"2757","FL18-02","nux",0,25
"2758","FL18-02","nux",0,25
"2759","FL18-02","nux",0,25
"2760","FL18-02","nux",0,25
"2761","FL18-02","nux",0,25
"2762","FL14-08","nux",1,25
"2763","FL14-08","nux",0,25
"2764","FL14-08","nux",0,25
"2765","FL14-08","nux",0,25
"2766","FL14-08","nux",0,25
"2767","FL14-08","nux",0,25
"2768","FL14-08","nux",0,25
"2769","FL14-08","nux",0,25
"2770","FL10-03","planospira",0,23
"2771","FL10-03","planospira",0,23
"2772","FL10-03","planospira",0,23
"2773","FL10-03","planospira",0,23
"2774","FL10-03","planospira",0,23
"2775","FL10-03","planospira",0,23
"2776","FL10-03","planospira",0,23
"2777","FL10-03","planospira",0,23
"2778","FL10-03","planospira",0,23
"2779","FL10-03","planospira",0,23
"2780","FL10-03","planospira",0,23
"2781","FL10-03","planospira",0,23
"2782","FL10-03","planospira",0,23
"2783","FL10-03","planospira",0,23
"2784","FL10-03","planospira",0,23
"2785","FL10-03","planospira",0,23
"2786","FL10-03","planospira",0,23
"2787","FL10-03","planospira",0,23
"2788","FL10-03","planospira",0,23
"2789","FL10-03","planospira",0,23
"2790","FL18-16","planospira",2,23
"2791","FL18-16","planospira",1,23
"2792","FL18-16","planospira",2,23
"2793","FL18-16","planospira",1,23
"2794","FL18-16","planospira",0,23
"2795","FL18-16","planospira",0,23
"2796","FL18-16","planospira",0,23
"2797","FL18-16","planospira",0,23
"2798","FL18-16","planospira",0,23
"2799","FL18-16","planospira",0,23
"2800","FL18-16","planospira",0,23
"2801","FL18-16","planospira",0,23
"2802","FL18-16","planospira",0,23
"2803","FL18-16","planospira",0,23
"2804","FL18-16","planospira",0,23
"2805","FL18-16","planospira",0,23
"2806","FL18-16","planospira",0,23
"2807","FL18-16","planospira",0,23
"2808","FL18-16","planospira",0,23
"2809","FL18-16","planospira",0,23
"2810","FL18-16","planospira",0,23
"2811","FL18-16","planospira",0,23
"2812","FL18-16","planospira",0,23
"2813","FL18-16","planospira",0,23
"2814","FL18-16","planospira",0,23
"2815","FL18-16","planospira",0,23
"2816","FL18-16","planospira",0,23
"2817","FL18-16","planospira",0,23
"2818","FL18-16","planospira",0,23
"2819","FL18-16","planospira",0,23
"2820","FL18-16","planospira",0,23
"2821","FL18-16","planospira",0,23
"2822","FL18-16","planospira",0,23
"2823","FL10-Pelado","planospira",2,23
"2824","FL10-Pelado","planospira",5,23
"2825","FL18-11","planospira",8,23
"2826","FL18-11","planospira",0,23
"2827","FL18-11","planospira",0,23
"2828","FL18-11","planospira",0,23
"2829","FL18-11","planospira",0,23
"2830","FL18-11","planospira",0,23
"2831","FL18-11","planospira",0,23
"2832","FL18-11","planospira",0,23
"2833","FL18-11","planospira",0,23
"2834","FL18-11","planospira",0,23
"2835","FL18-11","planospira",0,23
"2836","FL18-11","planospira",0,23
"2837","FL18-11","planospira",0,23
"2838","FL18-11","planospira",0,23
"2839","FL18-11","planospira",0,23
"2840","FL18-11","planospira",0,23
"2841","FL18-11","planospira",0,23
"2842","FL18-11","planospira",0,23
"2843","FL18-11","planospira",25,23
"2844","FL14-01","ustulatus",20,30
"2845","FL14-01","ustulatus",4,30
"2846","FL14-01","ustulatus",4,30
"2847","FL14-01","ustulatus",30,30
"2848","FL14-01","ustulatus",60,30
"2849","FL14-01","ustulatus",1,30
"2850","FL14-01","ustulatus",25,30
"2851","FL14-01","ustulatus",19,30
"2852","FL14-01","ustulatus",2,30
"2853","FL14-01","ustulatus",4,30
"2854","FL14-01","ustulatus",4,30
"2855","FL14-01","ustulatus",40,30
"2856","FL14-01","ustulatus",4,30
"2857","FL14-01","ustulatus",1,30
"2858","FL14-01","ustulatus",3,30
"2859","FL14-01","ustulatus",0,30
"2860","FL14-01","ustulatus",0,30
"2861","FL14-01","ustulatus",0,30
"2862","FL14-01","ustulatus",0,30
"2863","FL14-01","ustulatus",0,30
"2864","FL14-01","ustulatus",0,30
"2865","FL14-01","ustulatus",0,30
"2866","FL14-01","ustulatus",0,30
"2867","FL14-02","ustulatus",1,30
"2868","FL14-02","ustulatus",9,30
"2869","FL14-02","ustulatus",7,30
"2870","FL14-02","ustulatus",0,30
"2871","FL14-02","ustulatus",0,30
"2872","FL14-02","ustulatus",0,30
"2873","FL14-02","ustulatus",0,30
"2874","FL14-02","ustulatus",0,30
"2875","FL14-02","ustulatus",0,30
"2876","FL14-02","ustulatus",0,30
"2877","FL14-02","ustulatus",0,30
"2878","FL14-02","ustulatus",0,30
"2879","FL14-02","ustulatus",0,30
"2880","FL14-02","ustulatus",0,30
"2881","FL15","ustulatus",0,30
"2882","FL15","ustulatus",0,30
"2883","FL15","ustulatus",0,30
"2884","FL15","ustulatus",0,30
"2885","FL15","ustulatus",0,30
"2886","FL15","ustulatus",0,30
"2887","FL15","ustulatus",0,30
"2888","FL15","ustulatus",0,30
"2889","FL15","ustulatus",0,30
"2890","FL15","ustulatus",0,30
"2891","FL15","ustulatus",0,30
"2892","FL15","ustulatus",0,30
"2893","FL15","ustulatus",0,30
"2894","FL15","ustulatus",0,30
"2895","FL15","ustulatus",0,30
"2896","ES17-01","snodgrassi",0,34
"2897","ES17-01","snodgrassi",0,34
"2898","ES17-01","snodgrassi",0,34
"2899","ES17-01","snodgrassi",0,34
"2900","ES17-01","snodgrassi",0,34
"2901","ES17-01","snodgrassi",0,34
"2902","ES17-01","snodgrassi",0,34
"2903","ES17-01","snodgrassi",0,34
"2904","ES17-01","snodgrassi",0,34
"2905","ES17-01","snodgrassi",0,34
"2906","ES02","snodgrassi",0,34
"2907","ES02","snodgrassi",0,34
"2908","ES02","snodgrassi",0,34
"2909","ES02","snodgrassi",0,34
"2910","ES02","snodgrassi",0,34
"2911","ES02","snodgrassi",0,34
"2912","ES02","snodgrassi",0,34
"2913","ES02","snodgrassi",0,34
"2914","ES02","snodgrassi",0,34
"2915","ES02","snodgrassi",0,34
"2916","ES02","snodgrassi",0,34
"2917","ES02","snodgrassi",0,34
"2918","ES02","snodgrassi",0,34
"2919","ES02","snodgrassi",0,34
"2920","ES02","snodgrassi",0,34
"2921","ES02","snodgrassi",0,34
"2922","ES02","snodgrassi",0,34
"2923","ES02","snodgrassi",0,34
"2924","ES02","snodgrassi",1,34
"2925","ES02","snodgrassi",0,34
"2926","ES02","snodgrassi",1,34
"2927","ES02","snodgrassi",1,34
"2928","ES02","snodgrassi",0,34
"2929","ES02","snodgrassi",1,34
"2930","ES02","snodgrassi",1,34
